Date,HourOfDay,kWh,Month,Day,Year,FiscalYear,DayOfWeek
07/20/2013,19,3.0,14,40,4026,4028,12
07/20/2013,20,10.600000000000001,14,40,4026,4028,12
07/20/2013,21,10.600000000000001,14,40,4026,4028,12
07/20/2013,22,10.5,14,40,4026,4028,12
07/20/2013,23,1.2,14,40,4026,4028,12
07/21/2013,0,1.1,14,42,4026,4028,14
07/21/2013,1,1.0,14,42,4026,4028,14
07/21/2013,2,0.8,14,42,4026,4028,14
07/21/2013,3,0.8,14,42,4026,4028,14
07/21/2013,4,1.4,14,42,4026,4028,14
07/21/2013,5,1.0,14,42,4026,4028,14
07/21/2013,6,0.7,14,42,4026,4028,14
07/21/2013,7,0.2,14,42,4026,4028,14
07/21/2013,8,0.0,14,42,4026,4028,14
07/21/2013,9,0.0,14,42,4026,4028,14
07/21/2013,10,0.0,14,42,4026,4028,14
07/21/2013,11,0.0,14,42,4026,4028,14
07/21/2013,12,0.0,14,42,4026,4028,14
07/21/2013,13,0.0,14,42,4026,4028,14
07/21/2013,14,0.0,14,42,4026,4028,14
07/21/2013,15,0.0,14,42,4026,4028,14
07/21/2013,16,0.0,14,42,4026,4028,14
07/21/2013,17,0.6000000000000001,14,42,4026,4028,14
07/21/2013,18,0.1,14,42,4026,4028,14
07/21/2013,19,4.2,14,42,4026,4028,14
07/21/2013,20,94.8,14,42,4026,4028,14
07/21/2013,21,39.599999999999994,14,42,4026,4028,14
07/21/2013,22,10.6,14,42,4026,4028,14
07/21/2013,23,1.1,14,42,4026,4028,14
07/22/2013,0,0.8,14,44,4026,4028,2
07/22/2013,1,0.8,14,44,4026,4028,2
07/22/2013,2,0.8,14,44,4026,4028,2
07/22/2013,3,1.2000000000000002,14,44,4026,4028,2
07/22/2013,4,0.8,14,44,4026,4028,2
07/22/2013,5,0.8,14,44,4026,4028,2
07/22/2013,6,0.7,14,44,4026,4028,2
07/22/2013,7,0.6000000000000001,14,44,4026,4028,2
07/22/2013,8,0.1,14,44,4026,4028,2
07/22/2013,9,0.0,14,44,4026,4028,2
07/22/2013,10,0.2,14,44,4026,4028,2
07/22/2013,11,0.0,14,44,4026,4028,2
07/22/2013,12,0.0,14,44,4026,4028,2
07/22/2013,13,0.0,14,44,4026,4028,2
07/22/2013,14,0.0,14,44,4026,4028,2
07/22/2013,15,0.0,14,44,4026,4028,2
07/22/2013,16,0.0,14,44,4026,4028,2
07/22/2013,17,0.0,14,44,4026,4028,2
07/22/2013,18,0.0,14,44,4026,4028,2
07/22/2013,19,3.2,14,44,4026,4028,2
07/22/2013,20,37.8,14,44,4026,4028,2
07/22/2013,21,38.8,14,44,4026,4028,2
07/22/2013,22,10.5,14,44,4026,4028,2
07/22/2013,23,1.1,14,44,4026,4028,2
07/23/2013,0,0.8,14,46,4026,4028,4
07/23/2013,1,1.0,14,46,4026,4028,4
07/23/2013,2,0.8,14,46,4026,4028,4
07/23/2013,3,0.8,14,46,4026,4028,4
07/23/2013,4,0.8,14,46,4026,4028,4
07/23/2013,5,0.8,14,46,4026,4028,4
07/23/2013,6,0.8,14,46,4026,4028,4
07/23/2013,7,0.8,14,46,4026,4028,4
07/23/2013,8,0.1,14,46,4026,4028,4
07/23/2013,9,0.0,14,46,4026,4028,4
07/23/2013,10,0.0,14,46,4026,4028,4
07/23/2013,11,0.0,14,46,4026,4028,4
07/23/2013,12,0.0,14,46,4026,4028,4
07/23/2013,13,0.0,14,46,4026,4028,4
07/23/2013,14,0.0,14,46,4026,4028,4
07/23/2013,15,0.0,14,46,4026,4028,4
07/23/2013,16,0.0,14,46,4026,4028,4
07/23/2013,17,0.0,14,46,4026,4028,4
07/23/2013,18,0.0,14,46,4026,4028,4
07/23/2013,19,29.400000000000002,14,46,4026,4028,4
07/23/2013,20,128.5,14,46,4026,4028,4
07/23/2013,21,69.5,14,46,4026,4028,4
07/23/2013,22,10.3,14,46,4026,4028,4
07/23/2013,23,0.8,14,46,4026,4028,4
07/24/2013,0,0.8,14,48,4026,4028,6
07/24/2013,1,0.8,14,48,4026,4028,6
07/24/2013,2,1.1,14,48,4026,4028,6
07/24/2013,3,0.8,14,48,4026,4028,6
07/24/2013,4,0.8,14,48,4026,4028,6
07/24/2013,5,1.0,14,48,4026,4028,6
07/24/2013,6,0.7,14,48,4026,4028,6
07/24/2013,7,0.7,14,48,4026,4028,6
07/24/2013,8,0.2,14,48,4026,4028,6
07/24/2013,9,0.0,14,48,4026,4028,6
07/24/2013,10,0.0,14,48,4026,4028,6
07/24/2013,11,0.0,14,48,4026,4028,6
07/24/2013,12,0.0,14,48,4026,4028,6
07/24/2013,13,0.0,14,48,4026,4028,6
07/24/2013,14,0.4,14,48,4026,4028,6
07/24/2013,15,0.0,14,48,4026,4028,6
07/24/2013,16,0.0,14,48,4026,4028,6
07/24/2013,17,0.0,14,48,4026,4028,6
07/24/2013,18,0.0,14,48,4026,4028,6
07/24/2013,19,10.0,14,48,4026,4028,6
07/24/2013,20,94.30000000000001,14,48,4026,4028,6
07/24/2013,21,156.4,14,48,4026,4028,6
07/24/2013,22,99.30000000000001,14,48,4026,4028,6
07/24/2013,23,0.8,14,48,4026,4028,6
07/25/2013,0,0.9,14,50,4026,4028,8
07/25/2013,1,0.9,14,50,4026,4028,8
07/25/2013,2,0.9,14,50,4026,4028,8
07/25/2013,3,1.1,14,50,4026,4028,8
07/25/2013,4,0.9,14,50,4026,4028,8
07/25/2013,5,0.9,14,50,4026,4028,8
07/25/2013,6,0.9,14,50,4026,4028,8
07/25/2013,7,1.0,14,50,4026,4028,8
07/25/2013,8,0.30000000000000004,14,50,4026,4028,8
07/25/2013,9,0.2,14,50,4026,4028,8
07/25/2013,10,0.0,14,50,4026,4028,8
07/25/2013,11,0.0,14,50,4026,4028,8
07/25/2013,12,0.0,14,50,4026,4028,8
07/25/2013,13,0.0,14,50,4026,4028,8
07/25/2013,14,0.0,14,50,4026,4028,8
07/25/2013,15,0.0,14,50,4026,4028,8
07/25/2013,16,0.0,14,50,4026,4028,8
07/25/2013,17,0.0,14,50,4026,4028,8
07/25/2013,18,0.0,14,50,4026,4028,8
07/25/2013,19,29.0,14,50,4026,4028,8
07/25/2013,20,128.9,14,50,4026,4028,8
07/25/2013,21,69.8,14,50,4026,4028,8
07/25/2013,22,10.399999999999999,14,50,4026,4028,8
07/25/2013,23,0.8,14,50,4026,4028,8
07/26/2013,0,0.9,14,52,4026,4028,10
07/26/2013,1,0.9,14,52,4026,4028,10
07/26/2013,2,0.9,14,52,4026,4028,10
07/26/2013,3,1.0,14,52,4026,4028,10
07/26/2013,4,0.9,14,52,4026,4028,10
07/26/2013,5,0.9,14,52,4026,4028,10
07/26/2013,6,0.8999999999999999,14,52,4026,4028,10
07/26/2013,7,0.8,14,52,4026,4028,10
07/26/2013,8,0.0,14,52,4026,4028,10
07/26/2013,9,0.1,14,52,4026,4028,10
07/26/2013,10,0.0,14,52,4026,4028,10
07/26/2013,11,0.0,14,52,4026,4028,10
07/26/2013,12,0.0,14,52,4026,4028,10
07/26/2013,13,0.0,14,52,4026,4028,10
07/26/2013,14,0.3,14,52,4026,4028,10
07/26/2013,15,0.0,14,52,4026,4028,10
07/26/2013,16,0.0,14,52,4026,4028,10
07/26/2013,17,0.0,14,52,4026,4028,10
07/26/2013,18,0.0,14,52,4026,4028,10
07/26/2013,19,3.1,14,52,4026,4028,10
07/26/2013,20,10.1,14,52,4026,4028,10
07/26/2013,21,10.600000000000001,14,52,4026,4028,10
07/26/2013,22,10.399999999999999,14,52,4026,4028,10
07/26/2013,23,0.8,14,52,4026,4028,10
07/27/2013,0,0.8,14,54,4026,4028,12
07/27/2013,1,1.0,14,54,4026,4028,12
07/27/2013,2,1.0,14,54,4026,4028,12
07/27/2013,3,0.8,14,54,4026,4028,12
07/27/2013,4,0.8,14,54,4026,4028,12
07/27/2013,5,0.9,14,54,4026,4028,12
07/27/2013,6,0.8,14,54,4026,4028,12
07/27/2013,7,0.6,14,54,4026,4028,12
07/27/2013,8,0.0,14,54,4026,4028,12
07/27/2013,9,0.0,14,54,4026,4028,12
07/27/2013,10,0.0,14,54,4026,4028,12
07/27/2013,11,0.0,14,54,4026,4028,12
07/27/2013,12,0.0,14,54,4026,4028,12
07/27/2013,13,0.0,14,54,4026,4028,12
07/27/2013,14,0.0,14,54,4026,4028,12
07/27/2013,15,0.0,14,54,4026,4028,12
07/27/2013,16,0.0,14,54,4026,4028,12
07/27/2013,17,0.5,14,54,4026,4028,12
07/27/2013,18,0.2,14,54,4026,4028,12
07/27/2013,19,3.3000000000000003,14,54,4026,4028,12
07/27/2013,20,10.5,14,54,4026,4028,12
07/27/2013,21,10.6,14,54,4026,4028,12
07/27/2013,22,10.6,14,54,4026,4028,12
07/27/2013,23,0.8,14,54,4026,4028,12
07/28/2013,0,1.0,14,56,4026,4028,14
07/28/2013,1,0.8,14,56,4026,4028,14
07/28/2013,2,1.2000000000000002,14,56,4026,4028,14
07/28/2013,3,0.9,14,56,4026,4028,14
07/28/2013,4,0.9,14,56,4026,4028,14
07/28/2013,5,1.0,14,56,4026,4028,14
07/28/2013,6,0.9,14,56,4026,4028,14
07/28/2013,7,0.5,14,56,4026,4028,14
07/28/2013,8,0.1,14,56,4026,4028,14
07/28/2013,9,0.0,14,56,4026,4028,14
07/28/2013,10,0.0,14,56,4026,4028,14
07/28/2013,11,0.0,14,56,4026,4028,14
07/28/2013,12,0.0,14,56,4026,4028,14
07/28/2013,13,0.0,14,56,4026,4028,14
07/28/2013,14,0.0,14,56,4026,4028,14
07/28/2013,15,0.0,14,56,4026,4028,14
07/28/2013,16,0.0,14,56,4026,4028,14
07/28/2013,17,0.4,14,56,4026,4028,14
07/28/2013,18,0.8999999999999999,14,56,4026,4028,14
07/28/2013,19,3.6,14,56,4026,4028,14
07/28/2013,20,94.6,14,56,4026,4028,14
07/28/2013,21,40.199999999999996,14,56,4026,4028,14
07/28/2013,22,10.399999999999999,14,56,4026,4028,14
07/28/2013,23,0.8,14,56,4026,4028,14
07/29/2013,0,1.0,14,58,4026,4028,2
07/29/2013,1,0.9,14,58,4026,4028,2
07/29/2013,2,1.1,14,58,4026,4028,2
07/29/2013,3,0.9,14,58,4026,4028,2
07/29/2013,4,0.8,14,58,4026,4028,2
07/29/2013,5,1.0,14,58,4026,4028,2
07/29/2013,6,0.9,14,58,4026,4028,2
07/29/2013,7,1.4,14,58,4026,4028,2
07/29/2013,8,0.0,14,58,4026,4028,2
07/29/2013,9,0.0,14,58,4026,4028,2
07/29/2013,10,0.0,14,58,4026,4028,2
07/29/2013,11,0.0,14,58,4026,4028,2
07/29/2013,12,0.0,14,58,4026,4028,2
07/29/2013,13,0.0,14,58,4026,4028,2
07/29/2013,14,0.0,14,58,4026,4028,2
07/29/2013,15,0.0,14,58,4026,4028,2
07/29/2013,16,0.0,14,58,4026,4028,2
07/29/2013,17,0.1,14,58,4026,4028,2
07/29/2013,18,0.0,14,58,4026,4028,2
07/29/2013,19,3.0,14,58,4026,4028,2
07/29/2013,20,10.1,14,58,4026,4028,2
07/29/2013,21,10.7,14,58,4026,4028,2
07/29/2013,22,10.399999999999999,14,58,4026,4028,2
07/29/2013,23,0.9,14,58,4026,4028,2
07/30/2013,0,0.8,14,60,4026,4028,4
07/30/2013,1,0.9,14,60,4026,4028,4
07/30/2013,2,1.1,14,60,4026,4028,4
07/30/2013,3,1.1,14,60,4026,4028,4
07/30/2013,4,0.9,14,60,4026,4028,4
07/30/2013,5,0.9,14,60,4026,4028,4
07/30/2013,6,1.0,14,60,4026,4028,4
07/30/2013,7,1.1,14,60,4026,4028,4
07/30/2013,8,0.1,14,60,4026,4028,4
07/30/2013,9,0.0,14,60,4026,4028,4
07/30/2013,10,0.0,14,60,4026,4028,4
07/30/2013,11,0.0,14,60,4026,4028,4
07/30/2013,12,0.0,14,60,4026,4028,4
07/30/2013,13,0.0,14,60,4026,4028,4
07/30/2013,14,0.0,14,60,4026,4028,4
07/30/2013,15,0.0,14,60,4026,4028,4
07/30/2013,16,0.0,14,60,4026,4028,4
07/30/2013,17,0.0,14,60,4026,4028,4
07/30/2013,18,0.0,14,60,4026,4028,4
07/30/2013,19,29.400000000000002,14,60,4026,4028,4
07/30/2013,20,129.3,14,60,4026,4028,4
07/30/2013,21,71.2,14,60,4026,4028,4
07/30/2013,22,10.399999999999999,14,60,4026,4028,4
07/30/2013,23,0.8,14,60,4026,4028,4
07/31/2013,0,0.9,14,62,4026,4028,6
07/31/2013,1,1.0,14,62,4026,4028,6
07/31/2013,2,1.3,14,62,4026,4028,6
07/31/2013,3,0.9,14,62,4026,4028,6
07/31/2013,4,0.9,14,62,4026,4028,6
07/31/2013,5,1.0,14,62,4026,4028,6
07/31/2013,6,0.9,14,62,4026,4028,6
07/31/2013,7,1.0,14,62,4026,4028,6
07/31/2013,8,1.9,14,62,4026,4028,6
07/31/2013,9,0.0,14,62,4026,4028,6
07/31/2013,10,0.0,14,62,4026,4028,6
07/31/2013,11,0.0,14,62,4026,4028,6
07/31/2013,12,0.0,14,62,4026,4028,6
07/31/2013,13,0.0,14,62,4026,4028,6
07/31/2013,14,0.1,14,62,4026,4028,6
07/31/2013,15,0.2,14,62,4026,4028,6
07/31/2013,16,0.0,14,62,4026,4028,6
07/31/2013,17,0.1,14,62,4026,4028,6
07/31/2013,18,0.0,14,62,4026,4028,6
07/31/2013,19,10.600000000000001,14,62,4026,4028,6
07/31/2013,20,94.6,14,62,4026,4028,6
07/31/2013,21,157.2,14,62,4026,4028,6
07/31/2013,22,99.60000000000001,14,62,4026,4028,6
07/31/2013,23,1.0,14,62,4026,4028,6
08/01/2013,0,1.2,16,2,4026,4028,8
08/01/2013,1,1.0,16,2,4026,4028,8
08/01/2013,2,0.9,16,2,4026,4028,8
08/01/2013,3,1.2,16,2,4026,4028,8
08/01/2013,4,0.9,16,2,4026,4028,8
08/01/2013,5,0.9,16,2,4026,4028,8
08/01/2013,6,0.9,16,2,4026,4028,8
08/01/2013,7,1.2000000000000002,16,2,4026,4028,8
08/01/2013,8,1.1,16,2,4026,4028,8
08/01/2013,9,0.2,16,2,4026,4028,8
08/01/2013,10,0.7,16,2,4026,4028,8
08/01/2013,11,0.30000000000000004,16,2,4026,4028,8
08/01/2013,12,0.1,16,2,4026,4028,8
08/01/2013,13,0.0,16,2,4026,4028,8
08/01/2013,14,0.0,16,2,4026,4028,8
08/01/2013,15,0.0,16,2,4026,4028,8
08/01/2013,16,0.0,16,2,4026,4028,8
08/01/2013,17,0.3,16,2,4026,4028,8
08/01/2013,18,0.6,16,2,4026,4028,8
08/01/2013,19,3.8,16,2,4026,4028,8
08/01/2013,20,10.3,16,2,4026,4028,8
08/01/2013,21,10.8,16,2,4026,4028,8
08/01/2013,22,10.399999999999999,16,2,4026,4028,8
08/01/2013,23,1.0,16,2,4026,4028,8
08/02/2013,0,1.1,16,4,4026,4028,10
08/02/2013,1,1.1,16,4,4026,4028,10
08/02/2013,2,1.1,16,4,4026,4028,10
08/02/2013,3,0.9,16,4,4026,4028,10
08/02/2013,4,1.1,16,4,4026,4028,10
08/02/2013,5,1.0,16,4,4026,4028,10
08/02/2013,6,0.8,16,4,4026,4028,10
08/02/2013,7,0.8999999999999999,16,4,4026,4028,10
08/02/2013,8,0.0,16,4,4026,4028,10
08/02/2013,9,0.0,16,4,4026,4028,10
08/02/2013,10,0.0,16,4,4026,4028,10
08/02/2013,11,0.0,16,4,4026,4028,10
08/02/2013,12,0.0,16,4,4026,4028,10
08/02/2013,13,0.0,16,4,4026,4028,10
08/02/2013,14,0.0,16,4,4026,4028,10
08/02/2013,15,0.0,16,4,4026,4028,10
08/02/2013,16,0.0,16,4,4026,4028,10
08/02/2013,17,0.0,16,4,4026,4028,10
08/02/2013,18,0.0,16,4,4026,4028,10
08/02/2013,19,3.5,16,4,4026,4028,10
08/02/2013,20,10.6,16,4,4026,4028,10
08/02/2013,21,10.5,16,4,4026,4028,10
08/02/2013,22,10.3,16,4,4026,4028,10
08/02/2013,23,0.8,16,4,4026,4028,10
08/03/2013,0,1.0,16,6,4026,4028,12
08/03/2013,1,0.9,16,6,4026,4028,12
08/03/2013,2,1.2999999999999998,16,6,4026,4028,12
08/03/2013,3,0.9,16,6,4026,4028,12
08/03/2013,4,1.1,16,6,4026,4028,12
08/03/2013,5,0.9,16,6,4026,4028,12
08/03/2013,6,0.8,16,6,4026,4028,12
08/03/2013,7,0.6000000000000001,16,6,4026,4028,12
08/03/2013,8,0.8,16,6,4026,4028,12
08/03/2013,9,0.0,16,6,4026,4028,12
08/03/2013,10,0.0,16,6,4026,4028,12
08/03/2013,11,0.0,16,6,4026,4028,12
08/03/2013,12,0.0,16,6,4026,4028,12
08/03/2013,13,0.0,16,6,4026,4028,12
08/03/2013,14,0.0,16,6,4026,4028,12
08/03/2013,15,0.0,16,6,4026,4028,12
08/03/2013,16,0.0,16,6,4026,4028,12
08/03/2013,17,0.0,16,6,4026,4028,12
08/03/2013,18,0.4,16,6,4026,4028,12
08/03/2013,19,3.8,16,6,4026,4028,12
08/03/2013,20,10.7,16,6,4026,4028,12
08/03/2013,21,10.6,16,6,4026,4028,12
08/03/2013,22,10.399999999999999,16,6,4026,4028,12
08/03/2013,23,1.2,16,6,4026,4028,12
08/04/2013,0,0.9,16,8,4026,4028,14
08/04/2013,1,1.1,16,8,4026,4028,14
08/04/2013,2,1.2000000000000002,16,8,4026,4028,14
08/04/2013,3,1.0,16,8,4026,4028,14
08/04/2013,4,0.9,16,8,4026,4028,14
08/04/2013,5,0.9,16,8,4026,4028,14
08/04/2013,6,0.9,16,8,4026,4028,14
08/04/2013,7,0.4,16,8,4026,4028,14
08/04/2013,8,0.2,16,8,4026,4028,14
08/04/2013,9,0.0,16,8,4026,4028,14
08/04/2013,10,0.0,16,8,4026,4028,14
08/04/2013,11,0.0,16,8,4026,4028,14
08/04/2013,12,0.0,16,8,4026,4028,14
08/04/2013,13,0.0,16,8,4026,4028,14
08/04/2013,14,0.0,16,8,4026,4028,14
08/04/2013,15,0.0,16,8,4026,4028,14
08/04/2013,16,0.0,16,8,4026,4028,14
08/04/2013,17,0.0,16,8,4026,4028,14
08/04/2013,18,0.0,16,8,4026,4028,14
08/04/2013,19,4.1,16,8,4026,4028,14
08/04/2013,20,95.3,16,8,4026,4028,14
08/04/2013,21,40.9,16,8,4026,4028,14
08/04/2013,22,10.3,16,8,4026,4028,14
08/04/2013,23,1.1,16,8,4026,4028,14
08/05/2013,0,1.3,16,10,4026,4028,2
08/05/2013,1,1.2000000000000002,16,10,4026,4028,2
08/05/2013,2,0.9,16,10,4026,4028,2
08/05/2013,3,1.1,16,10,4026,4028,2
08/05/2013,4,0.9,16,10,4026,4028,2
08/05/2013,5,1.0,16,10,4026,4028,2
08/05/2013,6,0.9,16,10,4026,4028,2
08/05/2013,7,1.2,16,10,4026,4028,2
08/05/2013,8,0.0,16,10,4026,4028,2
08/05/2013,9,0.0,16,10,4026,4028,2
08/05/2013,10,0.0,16,10,4026,4028,2
08/05/2013,11,0.0,16,10,4026,4028,2
08/05/2013,12,0.0,16,10,4026,4028,2
08/05/2013,13,0.0,16,10,4026,4028,2
08/05/2013,14,0.0,16,10,4026,4028,2
08/05/2013,15,0.0,16,10,4026,4028,2
08/05/2013,16,0.0,16,10,4026,4028,2
08/05/2013,17,0.0,16,10,4026,4028,2
08/05/2013,18,0.0,16,10,4026,4028,2
08/05/2013,19,3.0,16,10,4026,4028,2
08/05/2013,20,10.3,16,10,4026,4028,2
08/05/2013,21,10.7,16,10,4026,4028,2
08/05/2013,22,10.5,16,10,4026,4028,2
08/05/2013,23,1.0,16,10,4026,4028,2
08/06/2013,0,1.1,16,12,4026,4028,4
08/06/2013,1,1.0,16,12,4026,4028,4
08/06/2013,2,1.0,16,12,4026,4028,4
08/06/2013,3,1.0,16,12,4026,4028,4
08/06/2013,4,1.1,16,12,4026,4028,4
08/06/2013,5,1.0,16,12,4026,4028,4
08/06/2013,6,1.2000000000000002,16,12,4026,4028,4
08/06/2013,7,1.2000000000000002,16,12,4026,4028,4
08/06/2013,8,0.5,16,12,4026,4028,4
08/06/2013,9,0.4,16,12,4026,4028,4
08/06/2013,10,0.2,16,12,4026,4028,4
08/06/2013,11,0.1,16,12,4026,4028,4
08/06/2013,12,0.3,16,12,4026,4028,4
08/06/2013,13,0.0,16,12,4026,4028,4
08/06/2013,14,0.1,16,12,4026,4028,4
08/06/2013,15,1.0,16,12,4026,4028,4
08/06/2013,16,0.4,16,12,4026,4028,4
08/06/2013,17,0.2,16,12,4026,4028,4
08/06/2013,18,0.30000000000000004,16,12,4026,4028,4
08/06/2013,19,3.8000000000000003,16,12,4026,4028,4
08/06/2013,20,11.3,16,12,4026,4028,4
08/06/2013,21,10.899999999999999,16,12,4026,4028,4
08/06/2013,22,10.6,16,12,4026,4028,4
08/06/2013,23,1.1,16,12,4026,4028,4
08/07/2013,0,0.8,16,14,4026,4028,6
08/07/2013,1,0.8,16,14,4026,4028,6
08/07/2013,2,0.9,16,14,4026,4028,6
08/07/2013,3,0.8,16,14,4026,4028,6
08/07/2013,4,1.1,16,14,4026,4028,6
08/07/2013,5,0.9,16,14,4026,4028,6
08/07/2013,6,0.9,16,14,4026,4028,6
08/07/2013,7,0.8,16,14,4026,4028,6
08/07/2013,8,0.9,16,14,4026,4028,6
08/07/2013,9,0.6,16,14,4026,4028,6
08/07/2013,10,0.0,16,14,4026,4028,6
08/07/2013,11,0.0,16,14,4026,4028,6
08/07/2013,12,0.0,16,14,4026,4028,6
08/07/2013,13,0.0,16,14,4026,4028,6
08/07/2013,14,0.0,16,14,4026,4028,6
08/07/2013,15,0.0,16,14,4026,4028,6
08/07/2013,16,0.0,16,14,4026,4028,6
08/07/2013,17,0.0,16,14,4026,4028,6
08/07/2013,18,0.1,16,14,4026,4028,6
08/07/2013,19,4.9,16,14,4026,4028,6
08/07/2013,20,66.7,16,14,4026,4028,6
08/07/2013,21,129.1,16,14,4026,4028,6
08/07/2013,22,99.19999999999999,16,14,4026,4028,6
08/07/2013,23,1.0,16,14,4026,4028,6
08/08/2013,0,1.1,16,16,4026,4028,8
08/08/2013,1,0.8,16,16,4026,4028,8
08/08/2013,2,0.8,16,16,4026,4028,8
08/08/2013,3,0.8,16,16,4026,4028,8
08/08/2013,4,1.4,16,16,4026,4028,8
08/08/2013,5,0.9,16,16,4026,4028,8
08/08/2013,6,0.9,16,16,4026,4028,8
08/08/2013,7,1.2000000000000002,16,16,4026,4028,8
08/08/2013,8,0.2,16,16,4026,4028,8
08/08/2013,9,0.0,16,16,4026,4028,8
08/08/2013,10,0.0,16,16,4026,4028,8
08/08/2013,11,0.0,16,16,4026,4028,8
08/08/2013,12,0.0,16,16,4026,4028,8
08/08/2013,13,0.0,16,16,4026,4028,8
08/08/2013,14,0.0,16,16,4026,4028,8
08/08/2013,15,0.0,16,16,4026,4028,8
08/08/2013,16,0.2,16,16,4026,4028,8
08/08/2013,17,0.0,16,16,4026,4028,8
08/08/2013,18,0.1,16,16,4026,4028,8
08/08/2013,19,30.7,16,16,4026,4028,8
08/08/2013,20,129.1,16,16,4026,4028,8
08/08/2013,21,128.8,16,16,4026,4028,8
08/08/2013,22,98.89999999999999,16,16,4026,4028,8
08/08/2013,23,0.8,16,16,4026,4028,8
08/09/2013,0,0.8,16,18,4026,4028,10
08/09/2013,1,0.8,16,18,4026,4028,10
08/09/2013,2,0.8,16,18,4026,4028,10
08/09/2013,3,1.1,16,18,4026,4028,10
08/09/2013,4,0.8,16,18,4026,4028,10
08/09/2013,5,0.8,16,18,4026,4028,10
08/09/2013,6,0.8,16,18,4026,4028,10
08/09/2013,7,0.30000000000000004,16,18,4026,4028,10
08/09/2013,8,0.2,16,18,4026,4028,10
08/09/2013,9,0.0,16,18,4026,4028,10
08/09/2013,10,0.0,16,18,4026,4028,10
08/09/2013,11,0.0,16,18,4026,4028,10
08/09/2013,12,0.0,16,18,4026,4028,10
08/09/2013,13,0.0,16,18,4026,4028,10
08/09/2013,14,0.0,16,18,4026,4028,10
08/09/2013,15,0.0,16,18,4026,4028,10
08/09/2013,16,0.0,16,18,4026,4028,10
08/09/2013,17,0.0,16,18,4026,4028,10
08/09/2013,18,0.0,16,18,4026,4028,10
08/09/2013,19,3.2,16,18,4026,4028,10
08/09/2013,20,10.399999999999999,16,18,4026,4028,10
08/09/2013,21,10.5,16,18,4026,4028,10
08/09/2013,22,10.399999999999999,16,18,4026,4028,10
08/09/2013,23,0.8,16,18,4026,4028,10
08/10/2013,0,0.8,16,20,4026,4028,12
08/10/2013,1,1.0,16,20,4026,4028,12
08/10/2013,2,0.8,16,20,4026,4028,12
08/10/2013,3,0.8,16,20,4026,4028,12
08/10/2013,4,0.8,16,20,4026,4028,12
08/10/2013,5,0.8,16,20,4026,4028,12
08/10/2013,6,0.8,16,20,4026,4028,12
08/10/2013,7,0.6,16,20,4026,4028,12
08/10/2013,8,0.0,16,20,4026,4028,12
08/10/2013,9,0.0,16,20,4026,4028,12
08/10/2013,10,0.0,16,20,4026,4028,12
08/10/2013,11,0.1,16,20,4026,4028,12
08/10/2013,12,0.0,16,20,4026,4028,12
08/10/2013,13,0.5,16,20,4026,4028,12
08/10/2013,14,0.0,16,20,4026,4028,12
08/10/2013,15,0.0,16,20,4026,4028,12
08/10/2013,16,0.0,16,20,4026,4028,12
08/10/2013,17,0.0,16,20,4026,4028,12
08/10/2013,18,0.0,16,20,4026,4028,12
08/10/2013,19,3.1,16,20,4026,4028,12
08/10/2013,20,10.399999999999999,16,20,4026,4028,12
08/10/2013,21,10.5,16,20,4026,4028,12
08/10/2013,22,10.3,16,20,4026,4028,12
08/10/2013,23,0.8,16,20,4026,4028,12
08/11/2013,0,0.8,16,22,4026,4028,14
08/11/2013,1,0.8,16,22,4026,4028,14
08/11/2013,2,1.1,16,22,4026,4028,14
08/11/2013,3,0.8,16,22,4026,4028,14
08/11/2013,4,0.8,16,22,4026,4028,14
08/11/2013,5,0.8,16,22,4026,4028,14
08/11/2013,6,0.8,16,22,4026,4028,14
08/11/2013,7,0.7,16,22,4026,4028,14
08/11/2013,8,0.7,16,22,4026,4028,14
08/11/2013,9,0.0,16,22,4026,4028,14
08/11/2013,10,0.0,16,22,4026,4028,14
08/11/2013,11,0.0,16,22,4026,4028,14
08/11/2013,12,0.0,16,22,4026,4028,14
08/11/2013,13,0.0,16,22,4026,4028,14
08/11/2013,14,0.0,16,22,4026,4028,14
08/11/2013,15,0.0,16,22,4026,4028,14
08/11/2013,16,0.0,16,22,4026,4028,14
08/11/2013,17,0.0,16,22,4026,4028,14
08/11/2013,18,0.0,16,22,4026,4028,14
08/11/2013,19,3.6,16,22,4026,4028,14
08/11/2013,20,95.5,16,22,4026,4028,14
08/11/2013,21,40.8,16,22,4026,4028,14
08/11/2013,22,10.399999999999999,16,22,4026,4028,14
08/11/2013,23,0.8,16,22,4026,4028,14
08/12/2013,0,0.9,16,24,4026,4028,2
08/12/2013,1,0.9,16,24,4026,4028,2
08/12/2013,2,0.8,16,24,4026,4028,2
08/12/2013,3,0.8,16,24,4026,4028,2
08/12/2013,4,1.2000000000000002,16,24,4026,4028,2
08/12/2013,5,0.8,16,24,4026,4028,2
08/12/2013,6,0.8,16,24,4026,4028,2
08/12/2013,7,0.4,16,24,4026,4028,2
08/12/2013,8,0.4,16,24,4026,4028,2
08/12/2013,9,0.0,16,24,4026,4028,2
08/12/2013,10,0.0,16,24,4026,4028,2
08/12/2013,11,0.0,16,24,4026,4028,2
08/12/2013,12,0.0,16,24,4026,4028,2
08/12/2013,13,0.0,16,24,4026,4028,2
08/12/2013,14,0.0,16,24,4026,4028,2
08/12/2013,15,0.0,16,24,4026,4028,2
08/12/2013,16,0.0,16,24,4026,4028,2
