,Date,HourOfDay,kWh,Percent
4625,11/18/2013,6,1.1,0.4817708333333333
4626,11/18/2013,7,1.1,0.481875
4627,11/19/2013,3,1.1,0.4819791666666667
4628,11/19/2013,6,1.1,0.4820833333333333
4629,12/13/2013,11,1.1,0.4821875
4630,12/28/2013,13,1.1,0.4822916666666667
4631,04/10/2013,23,1.0,0.48239583333333336
4632,04/11/2013,2,1.0,0.4825
4633,04/11/2013,18,1.0,0.48260416666666667
4634,04/17/2013,9,1.0,0.48270833333333335
4635,04/21/2013,8,1.0,0.4828125
4636,04/24/2013,8,1.0,0.48291666666666666
4637,05/09/2013,15,1.0,0.48302083333333334
4638,05/12/2013,0,1.0,0.483125
4639,05/15/2013,8,1.0,0.48322916666666665
4640,05/17/2013,7,1.0,0.48333333333333334
4641,05/17/2013,23,1.0,0.4834375
4642,05/22/2013,0,1.0,0.48354166666666665
4643,05/22/2013,4,1.0,0.48364583333333333
4644,05/22/2013,6,1.0,0.48375
4645,05/23/2013,1,1.0,0.48385416666666664
4646,05/23/2013,2,1.0,0.4839583333333333
4647,05/24/2013,1,1.0,0.4840625
4648,05/24/2013,3,1.0,0.4841666666666667
4649,05/25/2013,14,1.0,0.4842708333333333
4650,05/28/2013,0,1.0,0.484375
4651,05/28/2013,2,1.0,0.4844791666666667
4652,05/28/2013,3,1.0,0.4845833333333333
4653,05/28/2013,5,1.0,0.4846875
4654,05/29/2013,3,1.0,0.4847916666666667
4655,05/29/2013,5,1.0,0.48489583333333336
4656,05/30/2013,1,1.0,0.485
4657,05/30/2013,2,1.0,0.48510416666666667
4658,05/30/2013,3,1.0,0.48520833333333335
4659,05/30/2013,4,1.0,0.4853125
4660,05/31/2013,0,1.0,0.48541666666666666
4661,05/31/2013,23,1.0,0.48552083333333335
4662,06/01/2013,0,1.0,0.485625
4663,06/01/2013,1,1.0,0.48572916666666666
4664,06/01/2013,2,1.0,0.48583333333333334
4665,06/01/2013,3,1.0,0.4859375
4666,06/01/2013,4,1.0,0.48604166666666665
4667,06/01/2013,23,1.0,0.48614583333333333
4668,06/02/2013,1,1.0,0.48625
4669,06/02/2013,2,1.0,0.48635416666666664
4670,06/02/2013,3,1.0,0.4864583333333333
4671,06/02/2013,4,1.0,0.4865625
4672,06/02/2013,5,1.0,0.4866666666666667
4673,06/02/2013,23,1.0,0.4867708333333333
4674,06/03/2013,1,1.0,0.486875
4675,06/03/2013,2,1.0,0.4869791666666667
4676,06/03/2013,3,1.0,0.4870833333333333
4677,06/03/2013,4,1.0,0.4871875
4678,06/03/2013,5,1.0,0.4872916666666667
4679,06/04/2013,1,1.0,0.4873958333333333
4680,06/04/2013,4,1.0,0.4875
4681,06/04/2013,5,1.0,0.48760416666666667
4682,06/04/2013,23,1.0,0.48770833333333335
4683,06/05/2013,3,1.0,0.4878125
4684,06/05/2013,6,1.0,0.48791666666666667
4685,06/05/2013,23,1.0,0.48802083333333335
4686,06/06/2013,0,1.0,0.488125
4687,06/06/2013,2,1.0,0.48822916666666666
4688,06/06/2013,3,1.0,0.48833333333333334
4689,06/07/2013,0,1.0,0.4884375
4690,06/07/2013,1,1.0,0.48854166666666665
4691,06/07/2013,2,1.0,0.48864583333333333
4692,06/07/2013,23,1.0,0.48875
4693,06/08/2013,0,1.0,0.48885416666666665
4694,06/08/2013,2,1.0,0.48895833333333333
4695,06/10/2013,1,1.0,0.4890625
4696,06/10/2013,4,1.0,0.4891666666666667
4697,06/10/2013,5,1.0,0.4892708333333333
4698,06/10/2013,23,1.0,0.489375
4699,06/11/2013,5,1.0,0.4894791666666667
4700,06/12/2013,0,1.0,0.4895833333333333
4701,06/13/2013,0,1.0,0.4896875
4702,06/13/2013,1,1.0,0.4897916666666667
4703,06/13/2013,3,1.0,0.4898958333333333
4704,06/13/2013,4,1.0,0.49
4705,06/13/2013,5,1.0,0.4901041666666667
4706,06/14/2013,2,1.0,0.49020833333333336
4707,06/14/2013,3,1.0,0.4903125
4708,06/14/2013,23,1.0,0.49041666666666667
4709,06/15/2013,1,1.0,0.49052083333333335
4710,06/15/2013,2,1.0,0.490625
4711,06/15/2013,3,1.0,0.49072916666666666
4712,06/15/2013,4,1.0,0.49083333333333334
4713,06/15/2013,5,1.0,0.4909375
4714,06/16/2013,0,1.0,0.49104166666666665
4715,06/16/2013,3,1.0,0.49114583333333334
4716,06/16/2013,23,1.0,0.49125
4717,06/17/2013,0,1.0,0.49135416666666665
4718,06/17/2013,2,1.0,0.49145833333333333
4719,06/17/2013,3,1.0,0.4915625
4720,06/17/2013,4,1.0,0.49166666666666664
4721,06/17/2013,5,1.0,0.4917708333333333
4722,06/18/2013,0,1.0,0.491875
4723,06/18/2013,2,1.0,0.4919791666666667
4724,06/18/2013,3,1.0,0.4920833333333333
4725,06/18/2013,4,1.0,0.4921875
4726,06/18/2013,5,1.0,0.4922916666666667
4727,06/19/2013,1,1.0,0.4923958333333333
4728,06/19/2013,6,1.0,0.4925
4729,06/20/2013,0,1.0,0.4926041666666667
4730,06/20/2013,4,1.0,0.49270833333333336
4731,06/21/2013,2,1.0,0.4928125
4732,06/21/2013,3,1.0,0.49291666666666667
4733,06/21/2013,4,1.0,0.49302083333333335
4734,06/21/2013,5,1.0,0.493125
4735,06/21/2013,6,1.0,0.49322916666666666
4736,06/21/2013,7,1.0,0.49333333333333335
4737,06/22/2013,1,1.0,0.4934375
4738,06/22/2013,5,1.0,0.49354166666666666
4739,06/24/2013,2,1.0,0.49364583333333334
4740,06/25/2013,5,1.0,0.49375
4741,06/25/2013,7,1.0,0.49385416666666665
4742,06/26/2013,4,1.0,0.49395833333333333
4743,06/27/2013,0,1.0,0.4940625
4744,06/27/2013,2,1.0,0.49416666666666664
4745,06/27/2013,7,1.0,0.4942708333333333
4746,06/27/2013,23,1.0,0.494375
4747,06/28/2013,0,1.0,0.4944791666666667
4748,06/28/2013,1,1.0,0.4945833333333333
4749,06/28/2013,4,1.0,0.4946875
4750,06/29/2013,0,1.0,0.4947916666666667
4751,06/29/2013,1,1.0,0.4948958333333333
4752,06/29/2013,4,1.0,0.495
4753,06/29/2013,5,1.0,0.4951041666666667
4754,06/30/2013,23,1.0,0.4952083333333333
4755,07/01/2013,1,1.0,0.4953125
4756,07/01/2013,7,1.0,0.49541666666666667
4757,07/02/2013,0,1.0,0.49552083333333335
4758,07/02/2013,7,1.0,0.495625
4759,07/03/2013,9,1.0,0.49572916666666667
4760,07/04/2013,4,1.0,0.49583333333333335
4761,07/05/2013,23,1.0,0.4959375
4762,07/06/2013,1,1.0,0.49604166666666666
4763,07/06/2013,2,1.0,0.49614583333333334
4764,07/06/2013,3,1.0,0.49625
4765,07/06/2013,5,1.0,0.49635416666666665
4766,07/07/2013,6,1.0,0.49645833333333333
4767,07/08/2013,0,1.0,0.4965625
4768,07/08/2013,3,1.0,0.49666666666666665
4769,07/08/2013,4,1.0,0.49677083333333333
4770,07/09/2013,6,1.0,0.496875
4771,07/10/2013,2,1.0,0.4969791666666667
4772,07/12/2013,2,1.0,0.4970833333333333
4773,07/12/2013,8,1.0,0.4971875
4774,07/13/2013,0,1.0,0.4972916666666667
4775,07/13/2013,1,1.0,0.4973958333333333
4776,07/13/2013,6,1.0,0.4975
4777,07/16/2013,0,1.0,0.4976041666666667
4778,07/16/2013,1,1.0,0.4977083333333333
4779,07/16/2013,3,1.0,0.4978125
4780,07/17/2013,4,1.0,0.4979166666666667
4781,07/17/2013,5,1.0,0.49802083333333336
4782,07/18/2013,2,1.0,0.498125
4783,07/18/2013,4,1.0,0.49822916666666667
4784,07/19/2013,0,1.0,0.49833333333333335
4785,07/19/2013,3,1.0,0.4984375
4786,07/19/2013,5,1.0,0.49854166666666666
4787,07/19/2013,6,1.0,0.49864583333333334
4788,07/20/2013,5,1.0,0.49875
4789,07/21/2013,1,1.0,0.49885416666666665
4790,07/21/2013,5,1.0,0.49895833333333334
4791,07/23/2013,1,1.0,0.4990625
4792,07/24/2013,5,1.0,0.49916666666666665
4793,07/25/2013,7,1.0,0.49927083333333333
4794,07/26/2013,3,1.0,0.499375
4795,07/27/2013,1,1.0,0.49947916666666664
4796,07/27/2013,2,1.0,0.4995833333333333
4797,07/28/2013,0,1.0,0.4996875
4798,07/28/2013,5,1.0,0.4997916666666667
4799,07/29/2013,0,1.0,0.4998958333333333
4800,07/29/2013,5,1.0,0.5
4801,07/30/2013,6,1.0,0.5001041666666667
4802,07/31/2013,1,1.0,0.5002083333333334
4803,07/31/2013,5,1.0,0.5003125
4804,07/31/2013,7,1.0,0.5004166666666666
4805,07/31/2013,23,1.0,0.5005208333333333
4806,08/01/2013,1,1.0,0.500625
4807,08/01/2013,23,1.0,0.5007291666666667
4808,08/02/2013,5,1.0,0.5008333333333334
4809,08/03/2013,0,1.0,0.5009375
4810,08/04/2013,3,1.0,0.5010416666666667
4811,08/05/2013,5,1.0,0.5011458333333333
4812,08/05/2013,23,1.0,0.50125
4813,08/06/2013,1,1.0,0.5013541666666667
4814,08/06/2013,2,1.0,0.5014583333333333
4815,08/06/2013,3,1.0,0.5015625
4816,08/06/2013,5,1.0,0.5016666666666667
4817,08/06/2013,15,1.0,0.5017708333333334
4818,08/07/2013,23,1.0,0.501875
4819,08/10/2013,1,1.0,0.5019791666666666
4820,08/14/2013,0,1.0,0.5020833333333333
4821,08/15/2013,3,1.0,0.5021875
4822,08/15/2013,4,1.0,0.5022916666666667
4823,08/17/2013,2,1.0,0.5023958333333334
4824,08/17/2013,4,1.0,0.5025
4825,08/17/2013,23,1.0,0.5026041666666666
4826,08/18/2013,2,1.0,0.5027083333333333
4827,08/18/2013,5,1.0,0.5028125
4828,08/19/2013,0,1.0,0.5029166666666667
4829,08/19/2013,1,1.0,0.5030208333333334
4830,08/19/2013,2,1.0,0.503125
4831,08/19/2013,3,1.0,0.5032291666666666
4832,08/19/2013,6,1.0,0.5033333333333333
4833,08/20/2013,0,1.0,0.5034375
4834,08/20/2013,6,1.0,0.5035416666666667
4835,08/21/2013,5,1.0,0.5036458333333333
4836,08/22/2013,6,1.0,0.50375
4837,08/22/2013,7,1.0,0.5038541666666667
4838,08/25/2013,0,1.0,0.5039583333333333
4839,08/25/2013,2,1.0,0.5040625
4840,08/26/2013,2,1.0,0.5041666666666667
4841,08/26/2013,4,1.0,0.5042708333333333
4842,08/27/2013,1,1.0,0.504375
4843,08/27/2013,7,1.0,0.5044791666666667
4844,08/29/2013,1,1.0,0.5045833333333334
4845,09/04/2013,1,1.0,0.5046875
4846,09/04/2013,2,1.0,0.5047916666666666
4847,09/04/2013,4,1.0,0.5048958333333333
4848,09/04/2013,5,1.0,0.505
4849,09/04/2013,6,1.0,0.5051041666666667
4850,09/05/2013,1,1.0,0.5052083333333334
4851,09/06/2013,2,1.0,0.5053125
4852,09/06/2013,4,1.0,0.5054166666666666
4853,09/06/2013,5,1.0,0.5055208333333333
4854,09/07/2013,2,1.0,0.505625
4855,09/07/2013,5,1.0,0.5057291666666667
4856,09/08/2013,7,1.0,0.5058333333333334
4857,09/09/2013,0,1.0,0.5059375
4858,09/09/2013,1,1.0,0.5060416666666666
4859,09/09/2013,8,1.0,0.5061458333333333
4860,09/10/2013,0,1.0,0.50625
4861,09/10/2013,2,1.0,0.5063541666666667
4862,09/10/2013,5,1.0,0.5064583333333333
4863,09/11/2013,2,1.0,0.5065625
4864,09/12/2013,0,1.0,0.5066666666666667
4865,09/12/2013,2,1.0,0.5067708333333333
4866,09/12/2013,3,1.0,0.506875
4867,09/12/2013,4,1.0,0.5069791666666666
4868,09/12/2013,5,1.0,0.5070833333333333
4869,09/12/2013,6,1.0,0.5071875
4870,09/13/2013,1,1.0,0.5072916666666667
4871,09/13/2013,4,1.0,0.5073958333333334
4872,09/13/2013,5,1.0,0.5075
4873,09/13/2013,6,1.0,0.5076041666666666
4874,09/14/2013,7,1.0,0.5077083333333333
4875,09/14/2013,18,1.0,0.5078125
4876,09/15/2013,4,1.0,0.5079166666666667
4877,09/15/2013,5,1.0,0.5080208333333334
4878,09/16/2013,1,1.0,0.508125
4879,09/16/2013,2,1.0,0.5082291666666666
4880,09/16/2013,4,1.0,0.5083333333333333
4881,09/16/2013,6,1.0,0.5084375
4882,09/17/2013,1,1.0,0.5085416666666667
4883,09/17/2013,3,1.0,0.5086458333333334
4884,09/17/2013,4,1.0,0.50875
4885,09/18/2013,0,1.0,0.5088541666666667
4886,09/18/2013,2,1.0,0.5089583333333333
4887,09/18/2013,3,1.0,0.5090625
4888,09/19/2013,1,1.0,0.5091666666666667
4889,09/19/2013,3,1.0,0.5092708333333333
4890,09/19/2013,4,1.0,0.509375
4891,09/20/2013,1,1.0,0.5094791666666667
4892,09/20/2013,4,1.0,0.5095833333333334
4893,09/20/2013,5,1.0,0.5096875
4894,09/21/2013,0,1.0,0.5097916666666666
4895,09/22/2013,0,1.0,0.5098958333333333
4896,09/22/2013,2,1.0,0.51
4897,09/22/2013,5,1.0,0.5101041666666667
4898,09/22/2013,7,1.0,0.5102083333333334
4899,09/23/2013,2,1.0,0.5103125
4900,09/23/2013,3,1.0,0.5104166666666666
4901,09/23/2013,4,1.0,0.5105208333333333
4902,09/23/2013,5,1.0,0.510625
4903,09/24/2013,4,1.0,0.5107291666666667
4904,09/24/2013,7,1.0,0.5108333333333334
4905,09/25/2013,0,1.0,0.5109375
4906,09/25/2013,1,1.0,0.5110416666666666
4907,09/25/2013,2,1.0,0.5111458333333333
4908,09/25/2013,3,1.0,0.51125
4909,09/25/2013,5,1.0,0.5113541666666667
4910,09/25/2013,6,1.0,0.5114583333333333
4911,09/26/2013,0,1.0,0.5115625
4912,09/26/2013,1,1.0,0.5116666666666667
4913,09/26/2013,2,1.0,0.5117708333333333
4914,09/26/2013,3,1.0,0.511875
4915,09/26/2013,5,1.0,0.5119791666666667
4916,09/26/2013,6,1.0,0.5120833333333333
4917,09/27/2013,2,1.0,0.5121875
4918,09/27/2013,3,1.0,0.5122916666666667
4919,09/27/2013,4,1.0,0.5123958333333334
4920,09/27/2013,6,1.0,0.5125
4921,09/28/2013,0,1.0,0.5126041666666666
4922,09/28/2013,4,1.0,0.5127083333333333
4923,09/28/2013,5,1.0,0.5128125
4924,09/28/2013,7,1.0,0.5129166666666667
4925,09/29/2013,1,1.0,0.5130208333333334
4926,09/29/2013,2,1.0,0.513125
4927,09/29/2013,4,1.0,0.5132291666666666
4928,09/29/2013,5,1.0,0.5133333333333333
4929,09/29/2013,6,1.0,0.5134375
4930,09/30/2013,1,1.0,0.5135416666666667
4931,09/30/2013,3,1.0,0.5136458333333334
4932,09/30/2013,6,1.0,0.51375
4933,09/30/2013,16,1.0,0.5138541666666666
4934,10/01/2013,1,1.0,0.5139583333333333
4935,10/01/2013,3,1.0,0.5140625
4936,10/01/2013,4,1.0,0.5141666666666667
4937,10/01/2013,5,1.0,0.5142708333333333
4938,10/01/2013,6,1.0,0.514375
4939,10/02/2013,2,1.0,0.5144791666666667
4940,10/02/2013,5,1.0,0.5145833333333333
4941,10/02/2013,6,1.0,0.5146875
4942,10/03/2013,0,1.0,0.5147916666666666
4943,10/03/2013,1,1.0,0.5148958333333333
4944,10/03/2013,3,1.0,0.515
4945,10/03/2013,9,1.0,0.5151041666666667
4946,10/04/2013,3,1.0,0.5152083333333334
4947,10/04/2013,5,1.0,0.5153125
4948,10/05/2013,0,1.0,0.5154166666666666
4949,10/05/2013,1,1.0,0.5155208333333333
4950,10/05/2013,3,1.0,0.515625
4951,10/05/2013,6,1.0,0.5157291666666667
4952,10/06/2013,4,1.0,0.5158333333333334
4953,10/07/2013,1,1.0,0.5159375
4954,10/07/2013,4,1.0,0.5160416666666666
4955,10/07/2013,8,1.0,0.5161458333333333
4956,10/07/2013,13,1.0,0.51625
4957,10/08/2013,0,1.0,0.5163541666666667
4958,10/08/2013,3,1.0,0.5164583333333334
4959,10/08/2013,4,1.0,0.5165625
4960,10/08/2013,5,1.0,0.5166666666666667
4961,10/09/2013,0,1.0,0.5167708333333333
4962,10/09/2013,1,1.0,0.516875
4963,10/09/2013,2,1.0,0.5169791666666667
4964,10/09/2013,4,1.0,0.5170833333333333
4965,10/09/2013,5,1.0,0.5171875
4966,10/09/2013,6,1.0,0.5172916666666667
4967,10/09/2013,16,1.0,0.5173958333333334
4968,10/10/2013,1,1.0,0.5175
4969,10/10/2013,3,1.0,0.5176041666666666
4970,10/10/2013,4,1.0,0.5177083333333333
4971,10/10/2013,5,1.0,0.5178125
4972,10/10/2013,8,1.0,0.5179166666666667
4973,10/11/2013,4,1.0,0.5180208333333334
4974,10/11/2013,11,1.0,0.518125
4975,10/12/2013,0,1.0,0.5182291666666666
4976,10/12/2013,2,1.0,0.5183333333333333
4977,10/12/2013,4,1.0,0.5184375
4978,10/12/2013,5,1.0,0.5185416666666667
4979,10/12/2013,6,1.0,0.5186458333333334
4980,10/13/2013,0,1.0,0.51875
4981,10/13/2013,1,1.0,0.5188541666666666
4982,10/13/2013,2,1.0,0.5189583333333333
4983,10/13/2013,4,1.0,0.5190625
4984,10/13/2013,5,1.0,0.5191666666666667
4985,10/13/2013,6,1.0,0.5192708333333333
4986,10/13/2013,7,1.0,0.519375
4987,10/14/2013,1,1.0,0.5194791666666667
4988,10/14/2013,2,1.0,0.5195833333333333
4989,10/14/2013,4,1.0,0.5196875
4990,10/14/2013,5,1.0,0.5197916666666667
4991,10/14/2013,6,1.0,0.5198958333333333
4992,10/15/2013,0,1.0,0.52
4993,10/15/2013,1,1.0,0.5201041666666667
4994,10/15/2013,2,1.0,0.5202083333333334
4995,10/15/2013,3,1.0,0.5203125
4996,10/17/2013,2,1.0,0.5204166666666666
4997,10/17/2013,5,1.0,0.5205208333333333
4998,10/18/2013,4,1.0,0.520625
4999,10/18/2013,5,1.0,0.5207291666666667
5000,10/19/2013,0,1.0,0.5208333333333334
5001,10/19/2013,6,1.0,0.5209375
5002,10/19/2013,14,1.0,0.5210416666666666
5003,10/20/2013,5,1.0,0.5211458333333333
5004,10/21/2013,2,1.0,0.52125
5005,10/21/2013,6,1.0,0.5213541666666667
5006,10/30/2013,1,1.0,0.5214583333333334
5007,10/30/2013,8,1.0,0.5215625
5008,10/31/2013,0,1.0,0.5216666666666666
5009,10/31/2013,1,1.0,0.5217708333333333
5010,10/31/2013,2,1.0,0.521875
5011,10/31/2013,5,1.0,0.5219791666666667
5012,10/31/2013,6,1.0,0.5220833333333333
5013,11/01/2013,0,1.0,0.5221875
5014,11/01/2013,3,1.0,0.5222916666666667
5015,11/01/2013,5,1.0,0.5223958333333333
5016,11/02/2013,0,1.0,0.5225
5017,11/02/2013,5,1.0,0.5226041666666666
5018,11/02/2013,6,1.0,0.5227083333333333
5019,11/03/2013,0,1.0,0.5228125
5020,11/03/2013,3,1.0,0.5229166666666667
5021,11/03/2013,4,1.0,0.5230208333333334
5022,11/03/2013,5,1.0,0.523125
5023,11/04/2013,0,1.0,0.5232291666666666
5024,11/04/2013,6,1.0,0.5233333333333333
5025,11/04/2013,23,1.0,0.5234375
5026,11/05/2013,2,1.0,0.5235416666666667
5027,11/05/2013,3,1.0,0.5236458333333334
5028,11/05/2013,5,1.0,0.52375
5029,11/05/2013,6,1.0,0.5238541666666666
5030,11/06/2013,1,1.0,0.5239583333333333
5031,11/06/2013,5,1.0,0.5240625
5032,11/06/2013,7,1.0,0.5241666666666667
5033,11/07/2013,2,1.0,0.5242708333333334
5034,11/07/2013,5,1.0,0.524375
5035,11/09/2013,2,1.0,0.5244791666666667
5036,11/09/2013,4,1.0,0.5245833333333333
5037,11/10/2013,1,1.0,0.5246875
5038,11/10/2013,3,1.0,0.5247916666666667
5039,11/10/2013,4,1.0,0.5248958333333333
5040,11/11/2013,5,1.0,0.525
5041,11/13/2013,1,1.0,0.5251041666666667
5042,11/13/2013,3,1.0,0.5252083333333334
5043,11/13/2013,4,1.0,0.5253125
5044,11/13/2013,5,1.0,0.5254166666666666
5045,11/13/2013,23,1.0,0.5255208333333333
5046,11/14/2013,0,1.0,0.525625
5047,11/14/2013,1,1.0,0.5257291666666667
5048,11/14/2013,2,1.0,0.5258333333333334
5049,11/14/2013,5,1.0,0.5259375
5050,11/14/2013,6,1.0,0.5260416666666666
5051,11/14/2013,23,1.0,0.5261458333333333
5052,11/15/2013,0,1.0,0.52625
5053,11/15/2013,2,1.0,0.5263541666666667
5054,11/15/2013,3,1.0,0.5264583333333334
5055,11/15/2013,4,1.0,0.5265625
5056,11/15/2013,6,1.0,0.5266666666666666
5057,11/16/2013,6,1.0,0.5267708333333333
5058,11/18/2013,0,1.0,0.526875
5059,11/18/2013,3,1.0,0.5269791666666667
5060,12/23/2013,11,1.0,0.5270833333333333
5061,12/23/2013,14,1.0,0.5271875
5062,04/11/2013,7,0.9,0.5272916666666667
5063,04/20/2013,18,0.9,0.5273958333333333
5064,04/21/2013,15,0.9,0.5275
5065,04/25/2013,10,0.9,0.5276041666666667
5066,04/28/2013,14,0.9,0.5277083333333333
5067,05/07/2013,15,0.9,0.5278125
5068,05/09/2013,16,0.9,0.5279166666666667
5069,05/10/2013,18,0.9,0.5280208333333334
5070,05/13/2013,7,0.9,0.528125
5071,05/13/2013,16,0.9,0.5282291666666666
5072,05/17/2013,4,0.9,0.5283333333333333
5073,05/20/2013,8,0.9,0.5284375
5074,05/20/2013,23,0.9,0.5285416666666667
5075,05/21/2013,1,0.9,0.5286458333333334
5076,05/21/2013,6,0.9,0.52875
5077,05/21/2013,23,0.9,0.5288541666666666
5078,05/22/2013,1,0.9,0.5289583333333333
5079,05/22/2013,5,0.9,0.5290625
5080,05/24/2013,2,0.9,0.5291666666666667
5081,05/24/2013,6,0.9,0.5292708333333334
5082,05/28/2013,1,0.9,0.529375
5083,05/28/2013,23,0.9,0.5294791666666666
5084,05/29/2013,0,0.9,0.5295833333333333
5085,05/29/2013,2,0.9,0.5296875
5086,05/29/2013,4,0.9,0.5297916666666667
5087,05/30/2013,6,0.9,0.5298958333333333
5088,05/31/2013,6,0.9,0.53
5089,06/02/2013,6,0.9,0.5301041666666667
5090,06/02/2013,18,0.9,0.5302083333333333
5091,06/03/2013,0,0.9,0.5303125
5092,06/04/2013,3,0.9,0.5304166666666666
5093,06/06/2013,4,0.9,0.5305208333333333
5094,06/06/2013,5,0.9,0.530625
5095,06/06/2013,23,0.9,0.5307291666666667
5096,06/07/2013,4,0.9,0.5308333333333334
5097,06/07/2013,5,0.9,0.5309375
5098,06/07/2013,6,0.9,0.5310416666666666
5099,06/08/2013,3,0.9,0.5311458333333333
5100,06/08/2013,4,0.9,0.53125
5101,06/08/2013,5,0.9,0.5313541666666667
5102,06/08/2013,23,0.9,0.5314583333333334
5103,06/09/2013,0,0.9,0.5315625
5104,06/09/2013,1,0.9,0.5316666666666666
5105,06/09/2013,2,0.9,0.5317708333333333
5106,06/09/2013,3,0.9,0.531875
5107,06/09/2013,5,0.9,0.5319791666666667
5108,06/09/2013,23,0.9,0.5320833333333334
5109,06/10/2013,0,0.9,0.5321875
5110,06/10/2013,2,0.9,0.5322916666666667
5111,06/10/2013,12,0.9,0.5323958333333333
5112,06/11/2013,0,0.9,0.5325
5113,06/11/2013,1,0.9,0.5326041666666667
5114,06/11/2013,2,0.9,0.5327083333333333
5115,06/11/2013,4,0.9,0.5328125
5116,06/11/2013,10,0.9,0.5329166666666667
5117,06/11/2013,23,0.9,0.5330208333333334
5118,06/12/2013,3,0.9,0.533125
5119,06/12/2013,4,0.9,0.5332291666666666
5120,06/12/2013,5,0.9,0.5333333333333333
5121,06/13/2013,23,0.9,0.5334375
5122,06/14/2013,4,0.9,0.5335416666666667
5123,06/15/2013,0,0.9,0.5336458333333334
5124,06/16/2013,1,0.9,0.53375
5125,06/16/2013,2,0.9,0.5338541666666666
5126,06/16/2013,4,0.9,0.5339583333333333
5127,06/17/2013,7,0.9,0.5340625
5128,06/18/2013,23,0.9,0.5341666666666667
5129,06/19/2013,2,0.9,0.5342708333333334
5130,06/19/2013,3,0.9,0.534375
5131,06/19/2013,4,0.9,0.5344791666666666
5132,06/19/2013,5,0.9,0.5345833333333333
5133,06/20/2013,2,0.9,0.5346875
5134,06/20/2013,3,0.9,0.5347916666666667
5135,06/20/2013,5,0.9,0.5348958333333333
5136,06/20/2013,23,0.9,0.535
5137,06/21/2013,1,0.9,0.5351041666666667
5138,06/21/2013,23,0.9,0.5352083333333333
5139,06/22/2013,0,0.9,0.5353125
5140,06/22/2013,3,0.9,0.5354166666666667
5141,06/22/2013,4,0.9,0.5355208333333333
5142,06/23/2013,0,0.9,0.535625
5143,06/23/2013,1,0.9,0.5357291666666667
5144,06/23/2013,2,0.9,0.5358333333333334
5145,06/23/2013,3,0.9,0.5359375
5146,06/23/2013,5,0.9,0.5360416666666666
5147,06/23/2013,8,0.9,0.5361458333333333
5148,06/24/2013,0,0.9,0.53625
5149,06/24/2013,1,0.9,0.5363541666666667
5150,06/24/2013,3,0.9,0.5364583333333334
5151,06/24/2013,5,0.9,0.5365625
5152,06/25/2013,0,0.9,0.5366666666666666
5153,06/25/2013,2,0.9,0.5367708333333333
5154,06/25/2013,3,0.9,0.536875
5155,06/25/2013,4,0.9,0.5369791666666667
5156,06/25/2013,23,0.9,0.5370833333333334
5157,06/26/2013,0,0.9,0.5371875
5158,06/26/2013,2,0.9,0.5372916666666666
5159,06/26/2013,3,0.9,0.5373958333333333
5160,06/26/2013,5,0.9,0.5375
5161,06/27/2013,3,0.9,0.5376041666666667
5162,06/27/2013,4,0.9,0.5377083333333333
5163,06/27/2013,5,0.9,0.5378125
5164,06/28/2013,2,0.9,0.5379166666666667
5165,06/28/2013,3,0.9,0.5380208333333333
5166,06/28/2013,23,0.9,0.538125
5167,06/29/2013,3,0.9,0.5382291666666666
5168,06/30/2013,0,0.9,0.5383333333333333
5169,06/30/2013,1,0.9,0.5384375
5170,06/30/2013,2,0.9,0.5385416666666667
5171,06/30/2013,3,0.9,0.5386458333333334
5172,06/30/2013,5,0.9,0.53875
5173,07/01/2013,2,0.9,0.5388541666666666
5174,07/01/2013,3,0.9,0.5389583333333333
5175,07/01/2013,4,0.9,0.5390625
5176,07/01/2013,5,0.9,0.5391666666666667
5177,07/02/2013,2,0.9,0.5392708333333334
5178,07/02/2013,3,0.9,0.539375
5179,07/02/2013,4,0.9,0.5394791666666666
5180,07/02/2013,5,0.9,0.5395833333333333
5181,07/03/2013,1,0.9,0.5396875
5182,07/03/2013,3,0.9,0.5397916666666667
5183,07/03/2013,4,0.9,0.5398958333333334
5184,07/03/2013,5,0.9,0.54
5185,07/03/2013,23,0.9,0.5401041666666667
5186,07/04/2013,0,0.9,0.5402083333333333
5187,07/04/2013,2,0.9,0.5403125
5188,07/04/2013,5,0.9,0.5404166666666667
5189,07/04/2013,23,0.9,0.5405208333333333
5190,07/05/2013,0,0.9,0.540625
5191,07/05/2013,1,0.9,0.5407291666666667
5192,07/05/2013,2,0.9,0.5408333333333334
5193,07/05/2013,4,0.9,0.5409375
5194,07/05/2013,5,0.9,0.5410416666666666
5195,07/06/2013,4,0.9,0.5411458333333333
5196,07/07/2013,0,0.9,0.54125
5197,07/07/2013,1,0.9,0.5413541666666667
5198,07/08/2013,1,0.9,0.5414583333333334
5199,07/08/2013,2,0.9,0.5415625
5200,07/08/2013,5,0.9,0.5416666666666666
5201,07/09/2013,1,0.9,0.5417708333333333
5202,07/09/2013,23,0.9,0.541875
5203,07/10/2013,0,0.9,0.5419791666666667
5204,07/11/2013,2,0.9,0.5420833333333334
5205,07/11/2013,5,0.9,0.5421875
5206,07/12/2013,0,0.9,0.5422916666666666
5207,07/12/2013,5,0.9,0.5423958333333333
5208,07/13/2013,2,0.9,0.5425
5209,07/13/2013,3,0.9,0.5426041666666667
5210,07/14/2013,2,0.9,0.5427083333333333
5211,07/14/2013,5,0.9,0.5428125
