Cost Center Code,Commodity Name,Place Code,Place Name,Account Code,Billing Period (YYYYMM),Billing Year,Billing Month,Begin Date,End Date,Use,Demand,Cost,Place Size,GL Code,GL SubCode 1,GL SubCode 2,GL SubCode 3,Rate Name
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201201,2012,1,1/12/2012,2/13/2012,2.83,,11.68,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201202,2012,2,2/13/2012,3/14/2012,3.73,,12.73,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201203,2012,3,3/14/2012,4/12/2012,2.79,,11.63,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201204,2012,4,4/12/2012,5/11/2012,4.63,,13.79,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201205,2012,5,5/11/2012,6/12/2012,4.22,,13.3,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201206,2012,6,6/12/2012,7/12/2012,10.87,,21.03,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENMAINT,General Maintenance,VA3100251614A,201207,2012,7,7/12/2012,8/10/2012,3.28,,12.2,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,200910,2009,10,10/12/2009,11/10/2009,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,200911,2009,11,11/10/2009,12/14/2009,10,,15.98,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,200912,2009,12,12/14/2009,1/13/2010,56.83,,63.76,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201001,2010,1,1/13/2010,2/12/2010,35.88,,44.29,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201002,2010,2,2/12/2010,3/11/2010,25.05,,31.14,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201003,2010,3,3/11/2010,4/13/2010,2.09,,8.64,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201004,2010,4,4/13/2010,5/12/2010,1.68,,8.27,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201005,2010,5,5/12/2010,6/11/2010,0.41,,7.11,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201006,2010,6,6/11/2010,7/13/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201007,2010,7,7/13/2010,8/11/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201008,2010,8,8/11/2010,9/10/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201009,2010,9,9/10/2010,10/11/2010,0.41,,7.1,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201010,2010,10,10/11/2010,11/9/2010,9.14,,15.4,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201011,2010,11,11/9/2010,12/13/2010,21.16,,26.96,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201012,2010,12,12/13/2010,1/13/2011,104.47,,105.26,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201101,2011,1,1/13/2011,2/12/2011,101.84,,102.86,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201102,2011,2,2/12/2011,3/14/2011,27.67,,33.62,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201103,2011,3,3/14/2011,4/12/2011,30.63,,36.49,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201104,2011,4,4/12/2011,5/11/2011,2.91,,9.55,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201105,2011,5,5/11/2011,6/10/2011,0,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201106,2011,6,6/10/2011,7/12/2011,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201107,2011,7,7/12/2011,8/10/2011,,,4.09,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201108,2011,8,8/10/2011,9/9/2011,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201109,2011,9,9/9/2011,10/10/2011,1.68,,8.9,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201110,2011,10,10/10/2011,11/8/2011,6.27,,14.66,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201111,2011,11,11/8/2011,12/12/2011,21.28,,29.65,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201112,2011,12,12/12/2011,1/12/2012,50.51,,57.83,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201201,2012,1,1/12/2012,2/13/2012,52.4,,59.61,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201202,2012,2,2/13/2012,3/14/2012,15.05,,23.14,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201203,2012,3,3/14/2012,4/12/2012,3.77,,12.07,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201204,2012,4,4/12/2012,5/11/2012,7.87,,16.1,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201205,2012,5,5/11/2012,6/12/2012,,,8.38,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201206,2012,6,6/12/2012,7/12/2012,,,8.38,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100285224A,201207,2012,7,7/12/2012,8/10/2012,,,10.16,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,200911,2009,11,11/10/2009,12/14/2009,69.58,,97.8,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,200912,2009,12,12/14/2009,1/13/2010,353.46,,457.52,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201001,2010,1,1/13/2010,2/12/2010,158.18,,210.08,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201002,2010,2,2/12/2010,3/11/2010,491.3,,626.95,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201003,2010,3,3/11/2010,4/13/2010,81.14,,112.46,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201004,2010,4,4/13/2010,5/12/2010,23.78,,38.38,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201005,2010,5,5/12/2010,6/11/2010,7.91,,17.24,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201006,2010,6,6/11/2010,7/13/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201007,2010,7,7/13/2010,8/11/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201008,2010,8,8/11/2010,9/10/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201009,2010,9,9/10/2010,10/11/2010,1.68,,8.94,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201010,2010,10,10/11/2010,11/9/2010,52.81,,76.99,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201011,2010,11,11/9/2010,12/13/2010,114.51,,155.76,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201012,2010,12,12/13/2010,1/13/2011,557.64,,529.33,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201101,2011,1,1/13/2011,2/12/2011,296.43,,291.6,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201102,2011,2,2/12/2011,3/14/2011,286.84,,291.91,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201103,2011,3,3/14/2011,4/12/2011,139.4,,139.12,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201104,2011,4,4/12/2011,5/11/2011,49.2,,55.43,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201105,2011,5,5/11/2011,6/10/2011,2.91,,9.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201106,2011,6,5/11/2011,7/12/2011,2.09,,5.88,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201107,2011,7,7/12/2011,8/10/2011,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201108,2011,8,8/10/2011,9/9/2011,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201109,2011,9,9/9/2011,10/10/2011,14.84,,21.67,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201110,2011,10,10/10/2011,11/8/2011,91.31,,96.23,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201111,2011,11,11/8/2011,12/12/2011,181.96,,181.63,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201112,2011,12,12/12/2011,1/12/2012,264.61,,252.23,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201201,2012,1,1/12/2012,2/13/2012,311.31,,270.9,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201202,2012,2,2/13/2012,3/14/2012,299.3,,234.86,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201203,2012,3,3/14/2012,4/12/2012,95.57,,91.98,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201204,2012,4,4/12/2012,5/11/2012,35.22,,36.87,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201205,2012,5,5/11/2012,6/12/2012,0.82,,9.13,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100251564A,201207,2012,7,7/12/2012,8/10/2012,,,8.38,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,200911,2009,11,11/10/2009,12/14/2009,56.25,,80.92,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,200912,2009,12,12/14/2009,1/13/2010,271.13,,353.2,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201001,2010,1,1/13/2010,2/12/2010,207.87,,273.04,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201002,2010,2,2/12/2010,3/11/2010,88.56,,121.19,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201003,2010,3,3/11/2010,4/13/2010,10.46,,20.54,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201004,2010,4,4/13/2010,5/12/2010,5.82,,14.46,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201005,2010,5,5/12/2010,6/11/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201006,2010,6,6/11/2010,7/13/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201007,2010,7,7/13/2010,8/11/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201008,2010,8,8/11/2010,9/10/2010,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201009,2010,9,9/10/2010,10/11/2010,2.5,,10.04,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201010,2010,10,10/11/2010,11/9/2010,50.72,,74.3,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201011,2010,11,11/9/2010,12/13/2010,180.89,,240.45,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201012,2010,12,12/13/2010,1/13/2011,220.13,,247.32,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201101,2011,1,1/13/2011,2/12/2011,188.31,,212.97,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201102,2011,2,2/12/2011,3/14/2011,65.72,,80.61,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201103,2011,3,3/14/2011,4/12/2011,42.19,,54.68,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201104,2011,4,4/12/2011,5/11/2011,2.05,,9.04,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201105,2011,5,5/11/2011,6/10/2011,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201106,2011,6,6/10/2011,7/12/2011,,,6.7,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201108,2011,8,8/10/2011,9/9/2011,0.41,,7.16,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201109,2011,9,9/9/2011,10/10/2011,4.67,,12.62,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201110,2011,10,10/10/2011,11/8/2011,66.3,,84.75,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201111,2011,11,11/8/2011,12/12/2011,122.71,,147.12,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201112,2011,12,12/12/2011,1/12/2012,188.64,,219.86,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201201,2012,1,1/12/2012,2/13/2012,116.07,,139.69,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201202,2012,2,2/13/2012,3/14/2012,63.92,,82.06,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201203,2012,3,3/14/2012,4/12/2012,15.87,,26.86,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201204,2012,4,4/12/2012,5/11/2012,14.1,,24.8,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201205,2012,5,5/11/2012,6/12/2012,0.41,,8.86,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201206,2012,6,6/12/2012,7/12/2012,,,8.38,,,141135,0,0,Commercial Heat/Cool
141135-2352,Natural Gas,GENSVC,General Services,VA3100270457A,201207,2012,7,7/12/2012,8/10/2012,,,15,,,141135,0,0,Commercial Heat/Cool
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201009,2010,9,9/2/2010,9/9/2010,14000,,66.28,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201009,2010,9,9/2/2010,9/9/2010,20000,,65.27,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201009,2010,9,9/9/2010,12/3/2010,38000,,388.9,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201012,2010,12,12/3/2009,2/22/2010,0,,261.43,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201012,2010,12,12/3/2010,3/3/2011,0,,276.36,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201103,2011,3,3/3/2011,6/3/2011,1000,,277.81,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201106,2011,6,6/3/2011,9/3/2011,50000,,432.76,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201109,2011,9,9/3/2011,12/3/2011,24000,,327.85,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201203,2012,3,3/3/2012,6/6/2012,6000,,270.07,,,141135,,,Commercial
141135-2353,Water,225,Dog Run Park @ Carlyle,2701518330,201212,2012,12,12/3/2011,3/3/2012,0,,260.7,,,141135,,,Commercial
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201004,2010,4,3/30/2010,6/3/2010,34000,,370.59,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201006,2010,6,6/3/2010,7/20/2010,0,,-220.75,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201006,2010,6,6/3/2010,9/3/2010,0,,35,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201009,2010,9,9/3/2010,12/3/2010,2000,,41.16,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201012,2010,12,12/3/2010,3/3/2011,0,,38.46,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201103,2011,3,3/3/2011,6/3/2011,19000,,93.62,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201106,2011,6,6/3/2011,9/3/2011,39000,,165.14,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201109,2011,9,9/3/2011,12/3/2011,23000,,107.93,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201203,2012,3,3/3/2012,6/5/2012,7000,,51.52,,,141135,0,0,Other Public Authority
141135-2353,Water,227,Dog Park 48 S Early St,2701545721,201212,2012,12,12/3/2011,3/3/2012,0,,38.46,,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200506,2005,6,6/1/2005,6/29/2005,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200509,2005,9,9/1/2005,9/29/2005,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200512,2005,12,12/1/2005,12/29/2005,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200603,2006,3,3/1/2006,3/29/2006,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200606,2006,6,6/1/2006,6/29/2006,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200609,2006,9,9/1/2006,9/29/2006,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200612,2006,12,12/1/2006,12/29/2006,0,,224.9,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200703,2007,3,3/1/2007,3/29/2007,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200706,2007,6,6/1/2007,6/29/2007,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200709,2007,9,9/1/2007,9/29/2007,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200712,2007,12,12/1/2007,12/29/2007,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200803,2008,3,3/1/2008,3/29/2008,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200806,2008,6,6/1/2008,6/29/2008,0,,210.84,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200809,2008,9,9/1/2008,9/29/2008,0,,261.06,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200810,2008,10,10/3/2008,1/2/2009,0,,263.34,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200812,2008,12,12/1/2008,12/29/2008,0,,60.23,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200901,2009,1,1/2/2009,4/1/2009,49000,,402.66,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200904,2009,4,4/1/2009,7/2/2009,489000,,1754.76,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,200907,2009,7,7/2/2009,10/2/2009,901000,,3020.55,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201001,2010,1,1/1/2010,4/5/2010,0,,263.34,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201004,2010,4,4/5/2010,7/1/2010,548000,,1991.93,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201007,2010,7,7/1/2010,10/1/2010,635000,,2397.4,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201010,2010,10,10/2/2009,1/1/2010,52000,,626.5,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201010,2010,10,10/1/2010,1/4/2011,64000,,522.34,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201101,2011,1,1/4/2011,4/1/2011,0,,307.8,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201104,2011,4,4/1/2011,7/1/2011,434000,,1846.96,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201107,2011,7,7/1/2011,10/3/2011,382000,,1661.01,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201110,2011,10,10/3/2011,1/6/2012,54000,,490.34,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201201,2012,1,1/6/2012,4/2/2012,0,,307.8,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201201,2012,1,1/6/2012,4/2/2012,9000,,19.77,0,,141135,0,0,Other Public Authority
141135-2353,Water,313,Oronoco St-N Pitt Pkng Lot,2700056480,201204,2012,4,4/2/2012,7/2/2012,355000,,1605.65,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200507,2005,7,7/1/2005,7/29/2005,586000,,3397.34,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200508,2005,8,8/1/2005,8/29/2005,162000,,1051.97,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200509,2005,9,9/1/2005,9/29/2005,166000,,1070,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200510,2005,10,10/1/2005,10/29/2005,153000,,1048.12,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200511,2005,11,11/1/2005,11/29/2005,2000,,155.71,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200512,2005,12,12/1/2005,12/29/2005,0,,146.73,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200601,2006,1,1/1/2006,1/29/2006,0,,146.73,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200602,2006,2,2/1/2006,2/28/2006,0,,146.73,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200603,2006,3,3/1/2006,3/29/2006,36000,,314.09,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200604,2006,4,4/1/2006,4/29/2006,89000,,650.08,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200605,2006,5,5/1/2006,5/29/2006,228000,,1510.47,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200606,2006,6,6/1/2006,6/29/2006,334000,,2202.72,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200607,2006,7,7/1/2006,7/29/2006,158000,,1116.91,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200608,2006,8,8/1/2006,8/29/2006,237000,,1607.78,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200609,2006,9,9/1/2006,9/29/2006,198000,,1383.03,0,,141135,0,0,Other Public Authority
141135-2353,Water,803,Ball Field,2700337658,200610,2006,10,10/1/2006,10/29/2006,150000,,982.38,0,,141135,0,0,Other Public Authority
